city,date,fare,ride_id
New Brandonborough,2/23/16 23:14,40.17,6810000000000
Port Jose,8/29/16 12:55,32.02,5420000000000
North Tracyfort,2/8/16 14:00,12.76,6870000000000
Thomastown,3/10/16 5:20,43.07,1450000000000
Clarkstad,1/5/16 19:46,36.58,6180000000000
East Cherylfurt,5/27/16 3:20,33.86,1660000000000
Jeffreyton,10/4/16 21:52,47.04,172000000000
Williamchester,3/20/16 21:13,33.75,8820000000000
Anitamouth,7/4/16 3:08,36.12,2380000000000
Port Alexandria,5/28/16 7:48,42.4,2800000000000
South Gracechester,2/25/16 17:21,45.89,2290000000000
Port Michelleview,11/4/16 2:56,28.06,7210000000000
South Gracechester,8/28/16 6:25,39.53,1120000000000
Port Michelleview,6/23/16 19:58,26.1,2320000000000
West Paulport,2/22/16 11:57,29.15,1930000000000
South Shannonborough,5/20/16 16:11,48.59,167000000000
Tiffanyton,5/22/16 10:32,32.21,4190000000000
East Jenniferchester,8/16/16 9:38,48.79,3380000000000
Williamchester,4/25/16 22:42,23.62,2460000000000
West Paulport,2/28/16 4:08,47.74,4600000000000
West Evan,3/3/16 18:39,17.08,4560000000000
Campbellport,6/5/16 13:59,23.22,9010000000000
Port Jose,1/8/16 10:24,41.68,7580000000000
New Michelleberg,9/11/16 18:56,15.76,4610000000000
New Jessicamouth,6/11/16 20:41,23.83,2170000000000
Port Guytown,12/3/16 5:31,15.8,5020000000000
New Michelleberg,8/24/16 18:38,48.24,9000000000000
Port Alexandria,10/13/16 21:49,28.77,5130000000000
New Cindyborough,10/8/16 13:31,28.48,3430000000000
New Samanthaside,2/15/16 13:11,45.78,1230000000000
Martinmouth,9/23/16 13:03,46.01,7370000000000
South Gracechester,9/28/16 22:04,39.09,247000000000
Conwaymouth,2/10/16 23:15,29.57,5430000000000
South Shannonborough,8/27/16 23:51,17.32,3580000000000
Jeffreyton,2/25/16 8:29,40.02,8270000000000
New Lynn,11/9/16 2:49,43.74,575000000000
Anitamouth,12/2/16 22:59,38.64,7350000000000
Carrollbury,11/20/16 14:55,37.97,4400000000000
West Tony,1/13/16 13:54,30.32,7880000000000
Jeffreyton,8/16/16 11:00,33.71,9970000000000
Paulfort,11/14/16 14:49,39.57,4550000000000
Jeffreyton,2/17/16 15:46,12.77,3660000000000
West Pamelaborough,8/10/16 0:56,43.17,3210000000000
Johnland,7/17/16 16:27,46.96,7240000000000
Paulfort,6/7/16 2:40,35.32,3720000000000
Port Michelleview,10/29/16 14:09,19.01,8480000000000
Conwaymouth,11/30/16 20:07,48.45,9000000000000
Jeffreyton,7/12/16 23:20,28.71,4680000000000
Sarahview,11/2/16 22:40,13.68,7460000000000
Martinmouth,10/26/16 2:21,29.03,569000000000
New Samanthaside,4/3/16 12:43,41.87,6920000000000
Lake Brenda,5/5/16 11:25,45.93,7680000000000
South Gracechester,6/27/16 15:54,30.9,9360000000000
West Evan,2/3/16 15:50,17.57,2238752751
West Paulport,2/15/16 12:08,47.04,7840000000000
Port Jose,11/9/16 19:10,17.75,172000000000
New Jessicamouth,3/19/16 1:56,21.92,1980000000000
Port Jose,7/2/16 3:44,14.9,8470000000000
New Lynn,10/31/16 10:33,17.89,7110000000000
Port James,2/6/16 1:24,15.67,3450000000000
South Jennifer,10/7/16 21:10,35.7,3440000000000
Port Michelleview,9/30/16 0:18,38.76,2950000000000
New Samanthaside,10/13/16 6:40,37.05,2720000000000
Webstertown,1/26/16 7:27,36.73,6510000000000
South Jennifer,6/24/16 20:00,36.29,7630000000000
Anitamouth,7/14/16 16:11,48.93,7750000000000
Webstertown,5/31/16 9:14,20.15,3050000000000
New Jessicamouth,5/18/16 16:18,39.17,821000000000
New Cindyborough,10/19/16 22:48,19.45,9700000000000
Johnland,8/31/16 17:17,16.34,3260000000000
Martinmouth,5/28/16 7:21,15.49,2840000000000
Clarkstad,9/28/16 5:16,42.58,5690000000000
Jeffreyton,11/3/16 20:05,26.06,4690000000000
Jasonfort,6/26/16 16:45,35.04,4100000000000
Jeffreyton,4/18/16 7:32,46.26,4170000000000
South Gracechester,5/30/16 17:10,16.57,4370000000000
West Paulport,4/11/16 14:22,34.31,5740000000000
South Jennifer,5/9/16 20:44,25.02,5180000000000
Webstertown,7/19/16 11:48,25.28,5550000000000
Campbellport,2/25/16 20:39,20.55,1950000000000
South Shannonborough,9/23/16 16:13,25.78,7230000000000
South Gracechester,2/13/16 8:59,17.95,7710000000000
Port Guytown,5/20/16 7:48,19.43,4250000000000
South Jennifer,2/5/16 10:51,29.74,9510000000000
Clarkstad,5/23/16 15:09,21.7,7360000000000
New Jessicamouth,7/2/16 0:26,49.95,7150000000000
South Jennifer,8/31/16 21:49,18.46,5680000000000
Campbellport,8/15/16 22:27,22.95,7920000000000
West Paulport,7/26/16 14:43,14.98,9740000000000
North Tara,4/30/16 8:52,45.36,4630000000000
Martinmouth,1/23/16 18:52,38.3,8530000000000
Paulfort,1/6/16 8:35,48.39,9070000000000
Johnland,11/17/16 4:32,14.08,7750000000000
New Jessicamouth,1/12/16 14:36,30.04,2290000000000
East Cherylfurt,2/10/16 8:01,42.62,521000000000
South Gracechester,7/7/16 11:44,29.38,4310000000000
North Tara,11/9/16 15:45,43.72,8100000000000
Tiffanyton,6/2/16 6:42,23.58,5550000000000
Port Jose,4/29/16 21:46,33.34,2080000000000
North Tara,4/15/16 13:57,49.2,5360000000000
Floresberg,11/6/16 5:10,41.5,502000000000
Sarahview,7/9/16 9:05,23.35,8200000000000
Jeffreyton,11/20/16 11:01,15.54,6380000000000
Paulfort,10/23/16 19:21,32.76,1150000000000
West Paulport,6/7/16 10:59,44.39,6960000000000
South Gracechester,10/16/16 3:24,30.95,8900000000000
East Jenniferchester,6/25/16 20:08,37.1,1280000000000
West Pamelaborough,7/26/16 15:41,21.1,1860000000000
Tiffanyton,9/2/16 20:49,29.91,4570000000000
New Michelleberg,8/1/16 12:29,38.77,8190000000000
Williamchester,3/12/16 5:45,44.37,4340000000000
New Jessicamouth,10/30/16 20:31,24.27,2760000000000
North Tracyfort,1/21/16 22:58,49.2,8860000000000
East Cherylfurt,4/12/16 15:15,18.26,9190000000000
New Cindyborough,4/21/16 13:16,17.43,1040000000000
South Gracechester,1/7/16 4:23,12.82,6640000000000
South Gracechester,5/9/16 23:34,36.82,4130000000000
South Gracechester,6/24/16 0:33,38.59,5540000000000
Port James,7/1/16 12:54,21.83,715000000000
West Tony,8/12/16 13:46,36.19,504000000000
Lake Brenda,10/5/16 10:21,45.47,7310000000000
South Gracechester,2/27/16 7:42,30.47,422000000000
Campbellport,9/29/16 18:39,32.93,8560000000000
Jasonfort,11/13/16 12:08,23.24,4350000000000
South Jennifer,8/29/16 19:51,26.36,641000000000
New Jessicamouth,7/19/16 14:20,30.24,6870000000000
Tiffanyton,10/26/16 13:51,46.16,1380000000000
Thomastown,1/25/16 17:39,21.1,6430000000000
Port James,3/7/16 8:51,24.26,623000000000
Thomastown,5/30/16 2:40,28,9140000000000
Thomastown,1/19/16 12:40,29.08,3260000000000
Port Michelleview,3/16/16 10:58,14.9,8180000000000
South Gracechester,3/9/16 20:08,44.62,1690000000000
Conwaymouth,4/2/16 18:40,25.67,9950000000000
South Shannonborough,3/6/16 6:47,39.15,6580000000000
West Evan,1/2/16 16:24,22.59,3600000000000
Webstertown,9/12/16 4:03,24.15,7090000000000
West Tony,3/17/16 8:21,21.95,3860000000000
Lake Brenda,7/26/16 22:43,21.61,907000000000
West Paulport,3/25/16 0:12,21.08,8300000000000
Port Michelleview,10/23/16 20:30,19.91,3560000000000
East Jenniferchester,7/26/16 1:44,46.71,9940000000000
Rodriguezview,6/23/16 3:43,49.24,9930000000000
Lake Brenda,7/4/16 13:31,23.5,3600000000000
East Jenniferchester,4/11/16 9:46,28.66,8220000000000
Port James,4/14/16 19:45,38.26,4120000000000
Thomastown,5/15/16 9:40,40.02,6410000000000
East Jenniferchester,10/2/16 8:26,19.26,4160000000000
West Evan,3/22/16 22:20,33.36,9780000000000
Anitamouth,1/6/16 7:02,12.22,5610000000000
New Samanthaside,10/23/16 19:06,23.06,3920000000000
East Jenniferchester,1/28/16 21:29,25.43,5270000000000
Rodriguezview,8/29/16 19:22,18.75,9980000000000
Jasonfort,11/10/16 20:28,23.25,8030000000000
Williamchester,8/31/16 16:49,19.95,3360000000000
Port Michelleview,9/14/16 6:44,44.15,244000000000
Lake Brenda,11/5/16 0:11,20.57,6850000000000
New Jessicamouth,5/17/16 8:21,37.59,5550000000000
Rodriguezview,10/18/16 19:48,26.75,7550000000000
Port James,1/3/16 16:21,35.59,1510000000000
Johnland,9/25/16 21:33,18.89,3470000000000
Clarkstad,6/11/16 19:21,32.78,8950000000000
Port Michelleview,11/27/16 7:42,12.83,1140000000000
West Pamelaborough,11/26/16 10:45,49.36,1790000000000
Port Guytown,6/17/16 11:20,14.84,6610000000000
New Cindyborough,5/12/16 21:57,24.89,3650000000000
North Tara,8/19/16 9:15,17.22,9310000000000
Horneland,7/19/16 10:07,12.63,8210000000000
Kinghaven,5/18/16 23:28,20.53,6430000000000
New Johnbury,4/21/16 8:30,56.6,9000000000000
South Joseph,2/17/16 1:41,57.52,7370000000000
Kennethburgh,10/19/16 13:13,24.43,2730000000000
East Stephen,2/16/16 11:58,22.43,8120000000000
Stevensport,2/14/16 15:52,22.2,341000000000
West Kevintown,11/27/16 20:12,12.92,6460000000000
East Troybury,2/21/16 6:07,45.12,1610000000000
Erikport,1/1/16 18:05,11.76,3570000000000
Hernandezshire,2/20/16 8:17,58.95,3180000000000
Jacksonfort,10/9/16 2:18,10.33,1820000000000
East Leslie,4/21/16 18:44,19.26,5840000000000
Horneland,3/22/16 21:22,31.53,1800000000000
New Johnbury,7/25/16 19:05,24.03,8780000000000
East Stephen,7/27/16 9:55,41.64,3150000000000
North Whitney,4/1/16 21:21,51.01,613000000000
East Leslie,4/13/16 4:30,40.47,7080000000000
Manuelchester,3/21/16 22:15,49.62,6050000000000
South Joseph,4/12/16 0:21,56.07,7010000000000
North Whitney,4/26/16 9:35,42.09,9470000000000
Kinghaven,8/15/16 14:54,54.73,9860000000000
East Leslie,4/26/16 2:34,45.8,9400000000000
Hernandezshire,6/26/16 20:11,28.78,6380000000000
East Stephen,7/11/16 1:21,41.86,1020000000000
East Troybury,3/4/16 10:49,35.77,9730000000000
Erikport,10/1/16 6:32,25.18,5040000000000
East Leslie,4/5/16 18:53,44.78,6110000000000
West Kevintown,2/19/16 1:42,11.15,8620000000000
Shelbyhaven,5/24/16 15:29,18.11,1140000000000
Kennethburgh,2/10/16 11:22,44.02,225000000000
East Stephen,11/19/16 4:47,43.84,7370000000000
West Kevintown,3/11/16 9:03,42.13,4570000000000
Kinghaven,6/1/16 19:02,29.88,9430000000000
North Whitney,6/24/16 21:09,50.03,9220000000000
Shelbyhaven,10/17/16 14:47,53.42,8520000000000
South Joseph,2/10/16 4:40,38.98,4400000000000
Kinghaven,10/24/16 13:55,29.51,7230000000000
Hernandezshire,1/24/16 0:21,30.32,7340000000000
Horneland,1/26/16 9:38,21.73,5670000000000
East Leslie,11/13/16 10:21,15.71,7280000000000
North Whitney,6/10/16 18:27,29.25,4070000000000
Jacksonfort,1/9/16 1:11,50.43,9890000000000
South Joseph,11/21/16 5:16,56.41,1760000000000
East Stephen,5/23/16 12:55,48.49,9990000000000
South Elizabethmouth,4/3/16 11:13,22.79,8190000000000
Hernandezshire,3/5/16 10:40,23.35,7440000000000
East Leslie,3/6/16 6:10,51.32,6840000000000
East Troybury,1/6/16 13:25,59.53,5280000000000
Erikport,4/19/16 6:56,26.4,8820000000000
East Stephen,9/30/16 12:57,58.45,2790000000000
South Joseph,2/3/16 21:31,46.32,2950000000000
East Leslie,3/4/16 10:18,13.43,8810000000000
Jacksonfort,11/15/16 18:10,34.73,2870000000000
Kinghaven,2/26/16 6:13,29.15,7560000000000
South Elizabethmouth,3/11/16 12:27,26.72,4940000000000
South Joseph,2/15/16 2:35,39.18,2130000000000
East Stephen,3/23/16 17:37,28.13,5540000000000
West Kevintown,6/25/16 8:04,24.53,8190000000000
East Stephen,8/24/16 1:16,39.71,4860000000000
Hernandezshire,4/11/16 4:44,10.41,9820000000000
East Leslie,11/28/16 9:09,37.76,805000000000
East Troybury,2/29/16 7:26,14.01,6870000000000
Kennethburgh,2/29/16 21:50,47.48,12105457917
Shelbyhaven,4/21/16 19:22,37.19,5140000000000
North Whitney,2/21/16 18:20,42.01,3310000000000
Hernandezshire,6/26/16 11:16,26.29,304000000000
South Joseph,2/24/16 7:17,43.15,1180000000000
East Leslie,9/8/16 19:19,30.59,8210000000000
Jacksonfort,6/9/16 23:01,24.63,978000000000
North Whitney,11/14/16 10:46,55.07,8000000000000
South Joseph,8/24/16 23:19,40.57,4360000000000
Stevensport,10/30/16 16:24,22.81,3120000000000
East Troybury,7/1/16 12:48,12.88,5990000000000
Matthewside,2/23/16 17:46,59.65,241000000000
East Troybury,4/16/16 1:37,26.6,2960000000000
Hernandezshire,11/25/16 20:34,38.45,2900000000000
West Kevintown,7/24/16 13:41,11.78,2000000000000
Erikport,1/18/16 7:11,10.66,9290000000000
Hernandezshire,11/20/16 17:32,26.79,3100000000000
East Leslie,3/2/16 22:09,36.61,5500000000000
Erikport,11/28/16 5:51,23.38,6390000000000
North Whitney,1/24/16 9:14,24.37,7070000000000
Kennethburgh,3/22/16 18:04,25.67,1480000000000
Kennethburgh,3/22/16 12:38,36.54,7210000000000
Erikport,6/28/16 7:08,51.09,3150000000000
Stevensport,5/11/16 12:08,41.83,1590000000000
East Stephen,3/14/16 1:46,30.59,9120000000000
New Johnbury,5/3/16 4:52,40.71,2920000000000
South Joseph,10/8/16 2:37,19.21,7540000000000
Stevensport,10/13/16 3:36,52.99,9770000000000
North Whitney,3/24/16 10:27,29.72,3820000000000
Shelbyhaven,6/12/16 16:57,30.18,2020000000000
Kennethburgh,7/13/16 18:13,59.64,1670000000000
Shelbyhaven,7/22/16 5:59,10.64,1410000000000
West Kevintown,6/15/16 19:53,13.5,9580000000000
Matthewside,2/23/16 0:43,40.84,8670000000000
Erikport,11/26/16 4:39,44.21,9600000000000
Kinghaven,7/23/16 8:23,46.08,8440000000000
Hernandezshire,2/24/16 17:30,44.68,6390000000000
Kennethburgh,1/1/16 4:31,33.53,5150000000000
Stevensport,2/22/16 2:45,19.91,808000000000
South Elizabethmouth,11/23/16 7:47,46.39,1940000000000
East Stephen,7/30/16 21:25,35.39,1110000000000
Jacksonfort,10/1/16 13:41,34.17,7750000000000
Kennethburgh,4/30/16 20:44,23.58,4520000000000
Horneland,3/25/16 2:05,20.04,5730000000000
Shelbyhaven,1/25/16 1:39,59.43,8090000000000
Erikport,8/3/16 21:19,47.67,9200000000000
Kennethburgh,11/19/16 6:59,18.37,5900000000000
Jacksonfort,10/20/16 16:42,37.75,4360000000000
South Joseph,10/15/16 3:53,32.5,2760000000000
Matthewside,5/18/16 2:00,48.67,2050000000000
Matthewside,8/8/16 14:02,24.97,2870000000000
South Joseph,10/28/16 9:52,25.34,6710000000000
South Elizabethmouth,7/19/16 9:35,31.09,2960000000000
North Whitney,11/11/16 16:24,22.99,3450000000000
New Johnbury,8/29/16 2:36,18.83,7370000000000
East Leslie,6/22/16 7:45,34.54,685000000000
Kennethburgh,6/7/16 11:43,56.02,312000000000
West Kevintown,2/10/16 0:50,34.69,9600000000000
East Troybury,3/14/16 1:55,38.8,9210000000000
North Whitney,1/26/16 1:06,34.92,4170000000000
South Joseph,9/28/16 7:30,12.55,4340000000000
South Elizabethmouth,4/21/16 10:20,16.5,5700000000000
